3_356,0
3_357,0
3_358,0
3_361,0
3_364,0
3_365,0
3_366,0
3_367,0
3_371,0
3_3713,0
3_3714,0
3_373,0
3_374,0
3_375,0
3_376,0
3_377,0
3_378,0
3_380,0
3_381,0
3_382,0
3_383,0
3_384,0
3_386,0
3_387,0
3_3884,0
3_389,0
3_390,0
3_392,0
3_393,0
3_397,0
3_398,0
3_400,0
3_401,0
3_403,0
3_404,0
3_405,0
3_406,0
3_407,0
3_408,0
3_4081,0
3_409,0
3_4133,0
3_4188,0
3_4206,0
3_4358,0
3_4387,0
3_4388,0
3_4392,0
3_4395,0
3_4434,0
3_1847,0
3_2352,0
3_2354,0
3_2355,0
3_2357,0
3_2358,0
3_2361,0
3_2362,0
3_2364,0
3_2365,0
3_2368,0
3_2370,0
3_2372,0
3_3000,0
3_3001,0
3_3002,0
3_3003,0
3_3004,0
3_3005,0
3_3006,0
3_3007,0
3_3008,0
3_3009,0
3_3011,0
3_3012,0
3_3013,0
3_3014,0
3_3015,0
3_3016,0
3_3017,0
3_3018,0
3_3019,0
3_335,0
3_336,0
3_337,0
3_338,0
3_3397,0
3_3594,0
3_3595,0
3_3598,0
3_3599,0
3_3601,0
3_3602,0
3_3604,0
3_3605,0
3_3606,0
3_3609,0
3_3801,0
3_3981,0
3_4092,0
3_4129,0
3_4171,0
3_4172,0
3_4181,0
3_4233,0
3_4357,0
3_72,0
3_794,0
3_800,0
1_60620,0
1_60632,0
1_60634,0
1_60636,0
1_60637,0
1_61335,0
1_61336,0
1_61338,0
1_61340,0
1_61342,0
1_80431,0
1_80451,0
1_80455,0
3_1134,0
3_1135,0
3_1136,0
3_1138,0
3_1141,0
3_1142,0
3_1143,0
3_1144,0
3_1145,0
3_1146,0
3_1147,0
3_1148,0
3_1149,0
3_1150,0
3_1151,0
3_1152,0
3_1154,0
3_1155,0
3_1156,0
3_1157,0
3_1160,0
3_1161,0
3_1234,0
3_1337,0
3_1470,0
3_1471,0
3_1472,0
3_1473,0
3_1474,0
3_1475,0
3_1478,0
3_1479,0
3_1481,0
3_1482,0
3_1484,0
3_1486,0
3_1487,0
3_1488,0
3_1489,0
3_1490,0
3_1491,0
3_1492,0
3_1493,0
3_1494,0
3_1495,0
3_1496,0
3_1497,0
3_1498,0
3_1499,0
3_1500,0
3_1501,0
3_1502,0
3_1503,0
3_1504,0
3_1505,0
3_1507,0
3_1508,0
3_1509,0
3_1510,0
3_1512,0
3_1513,0
3_1514,0
3_1515,0
3_1516,0
3_1517,0
3_1519,0
3_1521,0
3_1522,0
3_1523,0
3_1524,0
3_1525,0
3_1526,0
3_1527,0
3_1528,0
3_1531,0
3_1532,0
3_1534,0
3_1535,0
3_202,0
3_203,0
3_204,0
3_205,0
3_206,0
3_2065,0
3_207,0
3_208,0
3_209,0
3_210,0
3_211,0
3_212,0
3_213,0
3_214,0
3_215,0
3_216,0
3_2363,0
3_250,0
3_251,0
3_252,0
3_253,0
3_265,0
3_2910,0
3_2911,0
3_316,0
3_3402,0
3_3403,0
3_3407,0
3_3518,0
3_3519,0
3_3583,0
3_3584,0
3_3588,0
3_3589,0
3_3640,0
3_3643,0
3_3720,0
3_3762,0
3_3763,0
3_3770,0
3_3797,0
3_3891,0
3_3892,0
3_4122,0
3_4123,0
3_4138,0
3_4139,0
3_4151,0
3_4154,0
3_4158,0
3_4159,0
3_4168,0
3_4169,0
3_4183,0
3_4296,0
3_4336,0
3_4337,0
3_4345,0
3_4346,0
3_4347,0
3_4348,0
3_4349,0
3_4354,0
3_4400,0
3_4401,0
3_4402,0
3_4430,0
3_4431,0
3_4432,0
3_4433,0
3_4435,0
3_4436,0
3_4437,0
3_4438,0
3_84,0
3_1218,0
3_1225,0
3_1226,0
3_1229,0
3_1231,0
3_1232,0
3_1233,0
3_1235,0
3_1236,0
3_1237,0
3_1239,0
3_1242,0
3_1243,0
3_1245,0
3_267,0
3_2836,0
3_3510,0
3_3511,0
3_3934,0
3_4176,0
3_4249,0
3_4251,0
3_427,0
3_428,0
3_430,0
3_431,0
3_432,0
3_433,0
3_438,0
3_439,0
3_4396,0
3_440,0
3_441,0
3_442,0
3_443,0
3_444,0
3_445,0
3_446,0
3_449,0
3_450,0
3_453,0
3_454,0
3_455,0
3_457,0
3_460,0
3_461,0
3_464,0
3_465,0
3_466,0
3_934,0
3_935,0
3_936,0
3_937,0
3_938,0
3_101,0
3_102,0
3_103,0
3_104,0
3_105,0
3_106,0
3_107,0
3_108,0
3_109,0
3_110,0
3_111,0
3_112,0
3_113,0
3_114,0
3_2076,0
3_26,0
3_27,0
3_2778,0
3_28,0
3_2838,0
3_29,0
3_30,0
3_305,0
3_31,0
3_33,0
3_34,0
3_35,0
3_3551,0
3_36,0
3_38,0
3_3896,0
3_3897,0
3_39,0
3_3938,0
3_4077,0
3_4078,0
3_4125,0
3_4126,0
3_4187,0
3_4199,0
3_4227,0
3_673,0
3_674,0
3_675,0
3_676,0
3_677,0
3_678,0
3_679,0
3_680,0
3_95,0
3_96,0
3_97,0
3_98,0
3_1198,0
3_1291,0
3_1342,0
3_1343,0
3_1563,0
3_164,0
3_166,0
3_167,0
3_168,0
3_170,0
3_171,0
3_172,0
3_173,0
3_2045,0
3_2080,0
3_2081,0
3_2085,0
3_2088,0
3_2090,0
3_2091,0
3_2094,0
3_2095,0
3_2096,0
3_2306,0
3_2307,0
3_2308,0
3_2309,0
3_2310,0
3_2311,0
3_2312,0
3_3131,0
3_3132,0
3_3162,0
3_3163,0
3_3273,0
3_3787,0
3_4166,0
3_4191,0
3_4285,0
3_4365,0
3_550,0
3_551,0
3_552,0
3_553,0
3_554,0
3_572,0
3_573,0
3_575,0
3_576,0
3_578,0
3_579,0
3_580,0
3_581,0
3_582,0
3_583,0
3_622,0
3_623,0
3_634,0
3_639,0
3_121,0
3_122,0
3_123,0
3_124,0
3_140,0
3_3487,0
3_3488,0
3_3634,0
3_3751,0
3_3880,0
3_3881,0
3_4114,0
3_4115,0
3_4134,0
3_4135,0
3_4184,0
3_4189,0
3_42,0
3_43,0
3_47,0
3_48,0
3_49,0
3_490,0
3_491,0
3_492,0
3_493,0
3_494,0
3_495,0
3_496,0
3_50,0
3_51,0
3_52,0
3_53,0
3_54,0
3_55,0
3_56,0
3_57,0
3_58,0
3_59,0
3_60,0
3_61,0
3_62,0
3_63,0
3_64,0
3_65,0
3_66,0
3_67,0
3_68,0
3_69,0
3_70,0
3_74,0
3_75,0
3_76,0
3_77,0
3_78,0
3_79,0
3_80,0
3_82,0
3_83,0
3_85,0
3_87,0
3_88,0
3_89,0
3_90,0
3_91,0
3_92,0
3_93,0
3_1251,0
3_1252,0
3_1253,0
3_1254,0
3_1255,0
3_1326,0
3_1329,0
3_1459,0
3_1460,0
3_1461,0
3_1462,0
3_1463,0
3_1464,0
3_1465,0
3_1466,0
3_1467,0
3_1468,0
3_19,0
3_2189,0
3_2394,0
3_2395,0
3_2396,0
3_2397,0
3_24,0
3_2415,0
3_25,0
3_2841,0
3_2842,0
3_2843,0
3_2844,0
3_2845,0
3_2942,0
3_2943,0
3_2944,0
3_2945,0
3_2946,0
3_2947,0
3_2948,0
3_2949,0
3_2950,0
3_2951,0
3_2952,0
3_2953,0
3_2954,0
3_2955,0
3_2956,0
3_2957,0
3_2958,0
3_2959,0
3_2960,0
3_2961,0
3_2962,0
3_2963,0
3_3118,0
3_3119,0
3_3258,0
3_339,0
3_4193,0
3_4288,0
3_819,0
3_988,0
3_1059,0
3_1060,0
3_1061,0
3_1064,0
3_1066,0
3_1067,0
3_1068,0
3_1070,0
3_1071,0
3_1074,0
3_1077,0
3_1079,0
3_1082,0
3_1083,0
3_120,0
3_1247,0
3_1248,0
3_1756,0
3_1757,0
3_1758,0
3_1759,0
3_1760,0
3_1761,0
3_1762,0
3_3166,0
3_3198,0
3_3199,0
3_3201,0
3_3202,0
3_3205,0
3_3207,0
3_3209,0
3_3210,0
3_3211,0
3_3212,0
3_3213,0
3_3214,0
3_3232,0
3_3233,0
3_3234,0
3_3235,0
3_3236,0
3_3237,0
3_3238,0
3_3239,0
3_3240,0
3_3241,0
3_3242,0
3_3243,0
3_4000,0
3_4194,0
3_977,0
3_978,0
3_979,0
3_980,0
3_981,0
3_982,0
3_983,0
3_984,0
3_985,0
3_986,0
3_987,0
3_1266,0
3_1267,0
3_1314,0
3_1315,0
3_1392,0
3_1393,0
3_1395,0
3_1396,0
3_1724,0
3_1725,0
3_2044,0
3_2077,0
3_2078,0
3_2079,0
3_2083,0
3_2086,0
3_2087,0
3_2092,0
3_2093,0
3_2098,0
3_2647,0
3_2648,0
3_2649,0
3_2650,0
3_2776,0
3_2777,0
3_2784,0
3_2785,0
3_2786,0
3_2787,0
3_2788,0
3_2789,0
3_2798,0
3_2800,0
3_2801,0
3_2802,0
3_2803,0
3_2804,0
3_2805,0
3_2806,0
3_2807,0
3_2808,0
3_2809,0
3_2810,0
3_2811,0
3_2812,0
3_2813,0
3_2814,0
3_2815,0
3_2816,0
3_2817,0
3_2818,0
3_2819,0
3_2820,0
3_2821,0
3_2822,0
3_2823,0
3_2824,0
3_2825,0
3_2826,0
3_3420,0
3_3759,0
3_3777,0
3_3778,0
3_3779,0
3_3780,0
3_3781,0
3_3782,0
3_3783,0
3_4017,0
3_4212,0
3_4222,0
3_4225,0
3_4226,0
3_481,0
3_482,0
3_483,0
3_484,0
3_487,0
3_635,0
3_1106,0
3_1109,0
3_1958,0
3_1961,0
3_1963,0
3_1965,0
3_1968,0
3_1969,0
3_3124,0
3_3261,0
3_3262,0
3_3523,0
3_3524,0
3_3525,0
3_3526,0
3_3527,0
3_3528,0
3_3529,0
3_3530,0
3_3531,0
3_3532,0
3_3541,0
3_3542,0
3_3543,0
3_3544,0
3_3545,0
3_3546,0
3_3547,0
3_3548,0
3_3549,0
3_3550,0
3_3738,0
3_3739,0
3_3740,0
3_3742,0
3_3744,0
3_3745,0
3_3978,0
3_4026,0
3_4027,0
3_4028,0
3_4029,0
3_4030,0
3_4031,0
3_4032,0
3_4033,0
3_4034,0
3_4035,0
3_4036,0
3_4038,0
3_4039,0
3_4040,0
3_4041,0
3_4043,0
3_4044,0
3_4046,0
3_4047,0
3_4048,0
3_4050,0
3_4051,0
3_4052,0
3_4053,0
3_4054,0
3_4055,0
3_4056,0
3_4057,0
3_4058,0
3_4059,0
3_4060,0
3_4061,0
3_4062,0
3_4063,0
3_4064,0
3_4066,0
3_4067,0
3_4075,0
3_4076,0
3_4084,0
3_4088,0
3_4090,0
3_4091,0
3_4094,0
3_4095,0
3_4132,0
3_4136,0
3_4137,0
3_4173,0
3_4250,0
3_4294,0
3_4295,0
3_4445,0
3_4446,0
3_4448,0
3_1354,0
3_2017,0
3_2018,0
3_2019,0
3_2020,0
3_2021,0
3_2022,0
3_2023,0
3_2024,0
3_2025,0
3_2026,0
3_2027,0
3_2028,0
3_2029,0
3_2030,0
3_2031,0
3_2032,0
3_2033,0
3_2034,0
3_2035,0
3_2036,0
3_2037,0
3_2038,0
3_2039,0
3_2040,0
3_2041,0
3_2043,0
3_2049,0
3_2050,0
3_2051,0
3_2053,0
3_2055,0
3_2056,0
3_2057,0
3_2058,0
3_2059,0
3_2066,0
3_2067,0
3_2069,0
3_2070,0
3_2071,0
3_2072,0
3_2073,0
3_2074,0
3_3979,0
3_4399,0
3_2461,0
3_2462,0
3_2464,0
3_2465,0
3_2466,0
3_2467,0
3_2468,0
3_2469,0
3_2472,0
3_2473,0
3_2474,0
3_2475,0
3_2476,0
3_2477,0
3_2478,0
3_2479,0
3_2480,0
3_2481,0
3_2482,0
3_2483,0
3_2484,0
3_2485,0
3_2487,0
3_2488,0
3_2489,0
3_2490,0
3_2491,0
3_2493,0
3_2494,0
3_2498,0
3_2499,0
3_2500,0
3_2501,0
3_2502,0
3_2503,0
3_2504,0
3_2507,0
3_2508,0
3_2509,0
3_2510,0
3_2511,0
3_2512,0
3_2515,0
3_2516,0
3_2517,0
3_2518,0
3_2519,0
3_2520,0
3_2521,0
3_2522,0
3_2523,0
3_2524,0
3_2525,0
3_2528,0
3_2529,0
3_2530,0
3_2531,0
3_2532,0
3_2534,0
3_2535,0
3_2601,0
3_3536,0
3_4204,0
3_4441,0
3_485,0
3_849,0
3_1402,0
3_1403,0
3_1404,0
3_1405,0
3_1406,0
3_1407,0
3_1408,0
3_1409,0
3_1410,0
3_1411,0
3_1412,0
3_1413,0
3_1415,0
3_1416,0
3_1417,0
3_1418,0
3_1419,0
3_1420,0
3_1421,0
3_1422,0
3_1425,0
3_1426,0
3_1427,0
3_1428,0
3_1429,0
3_1430,0
3_1431,0
3_1432,0
3_1433,0
3_1434,0
3_1435,0
3_1436,0
3_1437,0
3_1438,0
3_1440,0
3_1441,0
3_1450,0
3_1451,0
3_1453,0
3_1454,0
3_1455,0
3_1456,0
3_4177,0
3_4384,0
3_965,0
3_966,0
3_968,0
3_969,0
3_970,0
3_2249,0
3_2251,0
3_2252,0
3_2253,0
3_2254,0
3_2255,0
3_2267,0
3_2270,0
3_2272,0
3_2273,0
3_2280,0
3_2281,0
3_2283,0
3_2284,0
3_2285,0
3_2286,0
3_2287,0
3_2288,0
3_2290,0
3_2291,0
3_2293,0
3_2294,0
3_2295,0
3_2296,0
3_2299,0
3_2300,0
3_2422,0
3_2423,0
3_2424,0
3_2425,0
3_2427,0
3_2428,0
3_2430,0
3_2431,0
3_2432,0
3_2435,0
3_2436,0
3_2438,0
3_2439,0
3_2441,0
3_2442,0
3_2443,0
3_2444,0
3_2741,0
3_2742,0
3_2754,0
3_2756,0
3_2758,0
3_3295,0
3_3296,0
3_343,0
3_3998,0
3_3999,0
3_4359,0
3_447,0
3_899,0
3_900,0
3_902,0
3_903,0
3_904,0
3_906,0
3_907,0
3_1096,0
3_1097,0
3_1098,0
3_1099,0
3_1100,0
3_1101,0
3_1102,0
3_1103,0
3_1256,0
3_1606,0
3_1607,0
3_1608,0
3_1678,0
3_2116,0
3_2118,0
3_2120,0
3_2149,0
3_2150,0
3_2151,0
3_2152,0
3_2153,0
3_2154,0
3_2155,0
3_2156,0
3_2157,0
3_2158,0
3_2159,0
3_2160,0
3_2161,0
3_2162,0
3_2163,0
3_2164,0
3_2165,0
3_2166,0
3_2167,0
3_2168,0
3_2171,0
3_2172,0
3_2177,0
3_2179,0
3_2181,0
3_2182,0
3_2184,0
3_2185,0
3_2186,0
3_2187,0
3_2414,0
3_3186,0
3_3187,0
3_3188,0
3_3189,0
3_3192,0
3_3195,0
3_3196,0
3_3247,0
3_3297,0
3_4203,0
3_86,0
3_990,0
3_1362,0
3_1363,0
3_1567,0
3_1568,0
3_1569,0
3_1570,0
3_1571,0
3_1573,0
3_1574,0
3_1575,0
3_1576,0
3_1592,0
3_1593,0
3_1594,0
3_1596,0
3_1599,0
3_1600,0
3_1601,0
3_1603,0
3_1604,0
3_1605,0
3_1609,0
3_1610,0
3_1612,0
3_1613,0
3_1614,0
3_1615,0
3_1616,0
3_1617,0
3_1618,0
3_1619,0
3_1680,0
3_1681,0
3_1682,0
3_1683,0
3_1684,0
3_1685,0
3_1686,0
3_1687,0
3_1688,0
3_1689,0
3_1690,0
3_1691,0
3_1692,0
3_1693,0
3_2918,0
3_2919,0
3_2921,0
3_2923,0
3_2924,0
3_2925,0
3_2977,0
3_2978,0
3_2979,0
3_2980,0
3_2981,0
3_2982,0
3_2983,0
3_2984,0
3_2985,0
3_2986,0
3_2987,0
3_2988,0
3_2989,0
3_4116,0
3_4202,0
3_537,0
3_538,0
3_1380,0
3_1387,0
3_1388,0
3_1389,0
3_1620,0
3_1621,0
3_1629,0
3_1630,0
3_1631,0
3_1632,0
3_1648,0
3_1649,0
3_1650,0
3_1651,0
3_1652,0
3_1653,0
3_1654,0
3_2332,0
3_2333,0
3_2334,0
3_2335,0
3_2336,0
3_2337,0
3_3027,0
3_3028,0
3_3029,0
3_3030,0
3_3031,0
3_3032,0
3_3033,0
3_3034,0
3_3035,0
3_3036,0
3_4252,0
3_4253,0
3_4254,0
3_4255,0
3_4256,0
3_4257,0
3_1565,0
3_1566,0
3_1572,0
3_1577,0
3_1578,0
3_1579,0
3_1580,0
3_1581,0
3_1582,0
3_1583,0
3_1584,0
3_1585,0
3_1586,0
3_1587,0
3_1588,0
3_1589,0
3_1694,0
3_1695,0
3_1696,0
3_1697,0
3_1698,0
3_1699,0
3_1700,0
3_1701,0
3_1702,0
3_1703,0
3_2326,0
3_2327,0
3_2328,0
3_2329,0
3_2330,0
3_2331,0
3_3520,0
3_3521,0
3_4144,0
3_836,0
3_837,0
3_838,0
3_839,0
3_1611,0
3_1655,0
3_1656,0
3_1658,0
3_1659,0
3_1660,0
3_1661,0
3_1662,0
3_1663,0
3_1666,0
3_1667,0
3_1668,0
3_1669,0
3_1670,0
3_1671,0
3_1672,0
3_1673,0
3_1674,0
3_1675,0
3_1676,0
3_2170,0
3_2173,0
3_2174,0
3_2175,0
3_2178,0
3_2180,0
3_2183,0
3_2248,0
3_2250,0
3_2265,0
3_2266,0
3_2338,0
3_2339,0
3_3120,0
3_3134,0
3_3135,0
3_3136,0
3_3137,0
3_3138,0
3_3139,0
3_3140,0
3_3141,0
3_3142,0
3_3143,0
3_3145,0
3_3146,0
3_3375,0
3_3378,0
3_3381,0
3_642,0
3_643,0
3_644,0
3_645,0
3_646,0
3_647,0
3_648,0
3_757,0
3_758,0
3_759,0
3_760,0
3_761,0
3_762,0
3_763,0
3_764,0
3_765,0
3_1230,0
3_1238,0
3_1244,0
3_1371,0
3_1783,0
3_1784,0
3_1785,0
3_1786,0
3_1787,0
3_1789,0
3_1790,0
3_1791,0
3_1792,0
3_1812,0
3_1813,0
3_1814,0
3_1815,0
3_1816,0
3_1817,0
3_1818,0
3_1819,0
3_1821,0
3_3121,0
3_3133,0
3_3144,0
3_3147,0
3_3148,0
3_3149,0
3_3150,0
3_3151,0
3_3153,0
3_3154,0
3_3155,0
3_3156,0
3_3160,0
3_3161,0
3_3164,0
3_3298,0
3_3668,0
3_3669,0
3_3671,0
3_3673,0
3_3674,0
3_3675,0
3_3676,0
3_3677,0
3_3679,0
3_3899,0
3_4106,0
3_4152,0
3_4153,0
3_4155,0
3_4156,0
3_4164,0
3_4190,0
3_4293,0
3_4330,0
3_4442,0
3_722,0
3_723,0
3_726,0
3_727,0
3_728,0
3_740,0
3_741,0
3_742,0
3_743,0
3_746,0
3_752,0
3_753,0
3_226,0
3_227,0
3_228,0
3_229,0
3_2379,0
3_2380,0
3_2381,0
3_2382,0
3_2383,0
3_2384,0
3_2385,0
3_2386,0
3_2388,0
3_2612,0
3_2613,0
3_2617,0
3_2796,0
3_2799,0
3_3553,0
3_3554,0
3_395,0
3_3993,0
3_4209,0
3_4215,0
3_423,0
3_424,0
3_4356,0
3_754,0
3_1040,0
3_1041,0
3_1042,0
3_1043,0
3_1044,0
3_1045,0
3_1046,0
3_1047,0
3_1048,0
3_1049,0
3_1058,0
3_1908,0
3_2108,0
3_2111,0
3_2122,0
3_230,0
3_231,0
3_232,0
3_233,0
3_2582,0
3_2606,0
3_262,0
3_263,0
3_2636,0
3_2637,0
3_2638,0
3_2639,0
3_2640,0
3_2641,0
3_2642,0
3_2646,0
3_2653,0
3_2664,0
3_2665,0
3_2669,0
3_2670,0
3_2692,0
3_2694,0
3_2696,0
3_270,0
3_2707,0
3_2708,0
3_271,0
3_2714,0
3_2715,0
3_272,0
3_2727,0
3_2728,0
3_2729,0
3_273,0
3_2730,0
3_2732,0
3_2737,0
3_2738,0
3_274,0
3_275,0
3_276,0
3_277,0
3_278,0
3_279,0
3_280,0
3_281,0
3_282,0
3_283,0
3_3249,0
3_3250,0
3_3251,0
3_3252,0
3_3253,0
3_3254,0
3_3255,0
3_3310,0
3_3313,0
3_3316,0
3_3319,0
3_3322,0
3_3325,0
3_3328,0
3_3366,0
3_3385,0
3_3386,0
3_3617,0
3_3618,0
3_3620,0
3_3621,0
3_3692,0
3_3693,0
3_3694,0
3_3695,0
3_3696,0
3_3697,0
3_3698,0
3_3699,0
3_3760,0
3_3761,0
3_3936,0
3_3997,0
3_4128,0
3_4147,0
3_4148,0
3_4149,0
3_4150,0
3_4201,0
3_4213,0
3_4245,0
3_4246,0
3_4247,0
3_4248,0
3_519,0
3_520,0
3_521,0
3_522,0
3_523,0
3_524,0
3_525,0
3_2264,0
3_2643,0
3_2654,0
3_2655,0
3_2656,0
3_2657,0
3_2658,0
3_2659,0
3_2660,0
3_2666,0
3_2667,0
3_2792,0
3_3085,0
3_3086,0
3_3087,0
3_3088,0
3_3089,0
3_3090,0
3_3091,0
3_3384,0
3_4219,0
3_4397,0
3_878,0
3_879,0
3_883,0
3_886,0
3_889,0
3_890,0
3_892,0
3_893,0
3_913,0
3_915,0
3_917,0
3_919,0
3_922,0
3_10,0
3_1008,0
3_1010,0
3_1012,0
3_1013,0
3_1015,0
3_1017,0
3_1018,0
3_11,0
3_1112,0
3_1113,0
3_1123,0
3_1124,0
3_1125,0
3_1126,0
3_1127,0
3_1128,0
3_12,0
3_1271,0
3_1272,0
3_1273,0
3_1274,0
3_1275,0
3_1276,0
3_1277,0
3_1278,0
3_1279,0
3_1280,0
3_1281,0
3_1282,0
3_1283,0
3_1284,0
3_1285,0
3_1286,0
3_1287,0
3_1288,0
3_1289,0
3_1290,0
3_1323,0
3_1330,0
3_1331,0
3_1332,0
3_1335,0
3_1344,0
3_1345,0
3_14,0
3_15,0
3_20,0
3_21,0
3_22,0
3_23,0
3_268,0
3_269,0
3_2745,0
3_2746,0
3_2747,0
